Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Tipo de Atividade;Natureza Jurídica;Línguas;Especialidades
EDIVANDRO EDISON ZAPPANI;CHURRASCARIA TOTH;03.607.286/0001-66;MICROEMPRESA;25/01/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;78548-000;MT;Nova Santa Helena; - ;ROD BR 163, s/nº - km 650;BAIRRO TREVO;(66)9844-4645;edivandroezappani@hotmail.com;edivandroezappani@hotmail.com; - ;18/04/2019 10:23:40;18/04/2021 10:23:40;03.607.286/0001-66;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Português;Brasileira
PORTO BELLO HOSPEDAGEM E ALIMENTACAO LTDA;BENVENUTO PALACE HOTEL;03.608.368/0001-25;EMPRESA DE PEQUENO PORTE;25/01/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;35010-151;MG;Governador Valadares;Centro;Minas Gerais; - ;(33)3278-9705;benvenuto@benvenutopalacehotel.com.br;benvenuto@benvenutopalacehotel.com.br;www.benvenutopalacehotel.com.br;27/05/2019 09:42:32;27/05/2021 09:42:32;03.608.368/0001-25;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
S. D. ROCHA;LANCHONETE E  CAFÉ DA MANHÃ NATURALÍSSIMA;03.616.785/0001-10;MICROEMPRESA;25/01/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69980-000;AC;Cruzeiro do Sul; - ;Sem Logradouro; - ;(68)3322-2570;tenvander@hotmail.com;tenvander@hotmail.com; - ;24/08/2018 00:49:13;24/08/2020 00:49:13;03.616.785/0001-10;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
MARIA SUSIN E CIA LTDA;NOSTRA CANTINA;03.625.490/0001-00;MICROEMPRESA;24/01/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;95250-000;RS;Antônio Prado; - ;RS 122 KM 122;AREA RURAL;(54)3293-2743;finanza@nol.com.br;finanza@nol.com.br;nostracantinarestaurante.com.br;16/04/2019 15:23:30;16/04/2021 15:23:30;03.625.490/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português|Espanhol;Italiana
OXENTE MENINA PIZZA NA PEDRA LTDA;OXENTE MENINA PIZZA NA PEDRA;03.663.484/0002-28;MICROEMPRESA;20/08/2009;Em Operação;Restaurante, Cafeteria, Bar e Similares;44001-264;BA;Feira de Santana;Centro;Doutor Sabino Silva, nº 810;Kalilandia;(75)3223-6719;renatoni@gmail.com;ranatoni@gmail.com; - ;29/05/2019 16:08:26;29/05/2021 16:08:26;03.663.484/0002-28;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Italiano;Italiana
VANTOILLLES TEREZINHA MACHADO DA SILVEIRA;PIZZARIA E RESTAURANTE RECANTO;03.678.192/0001-88;MICROEMPRESA;02/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;79570-000;MS;Aparecida do Taboado; - ;AV PRESIDENTE VARGAS 4146;centro;(67)3565-1224;luanarecanto1224@hotmail.com;luanarecanto1224@hotmail.com; - ;31/01/2019 09:10:19;31/01/2021 09:10:19;03.678.192/0001-88;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Italiana|Cozinha regional|Brasileira
MK COM RCIO DE COMEST VEIS EIRELI;RESTAURANTE TAKÊ;03.700.696/0001-57;MICROEMPRESA;20/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;57036-550;AL;Maceió;Jatiúca;Engenheiro Paulo Brandão Nogueira; - ;(82)3337-0253;elizabete@turismoprime.com.br;elizabete@turismoprime.com.br;WWW.RESTAURANTETAKE.COM.BR;18/10/2017 10:50:50;18/10/2019 00:00:00;03.700.696/0001-57;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Espanhol;Japonesa
TABERNA PORTUGUESA LTDA;POUSADA E RESTAURANTE TABERNA PORTUGUESA;03.715.194/0001-08;MICROEMPRESA;23/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;32900-000;MG;Igarapé; - ;Rua Rio Manso;1426 Residencial Vista da Serra;(31)9954-7408;TABERNAPORTUGUESAMG@GMAIL.COM;TABERNAPORTUGUESAMG@GMAIL.COM;https://www.facebook.com/tabernaportuguesaigarape/;28/06/2018 08:12:04;28/06/2020 08:12:04;03.715.194/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português|Inglês|Francês;Brasileira|Portuguesa|Francesa
GUGEL & PESSOA COMERCIO DE IMPORTACAO E EXPORTACAO EIRELI;CAMPO FERTILE PADARIA GOURMET;03.730.048/0001-43;MICROEMPRESA;29/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;53620-605;PE;Igarassu;Saramandaia;Diper;(Vl Ebenezer Gueiros);(81)3543-1507;campofertile@gmail.com;campofertile@gmail.com; - ;04/12/2018 15:25:20;04/12/2020 15:25:20;03.730.048/0001-43;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Cozinha regional|Francesa|Italiana
DEGENTIL - COMERCIO DE ALIMENTOS LTDA;SPOLETO;03.735.469/0001-67;EMPRESA DE PEQUENO PORTE;30/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;20760-005;RJ;Rio de Janeiro;Del Castilho;Pastor Martin Luther King Jr;- até 1865 - lado ímpar;(21)2583-1482;dmg@gbl.com.br;dmg@gbl.com.br; - ;11/02/2019 10:48:42;11/02/2021 10:48:42;03.735.469/0001-67;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana
LINDENDORF EMPREENDIMENTOS TURISTICOS LTDA;LINDENDORF EMPREENDIMENTOS TURISTICOS LTDA - EPP;03.735.926/0001-13;EMPRESA DE PEQUENO PORTE;20/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;89650-000;SC;Treze Tílias; - ;Sem Logradouro; - ;(49)3537-0658;contato@minicidade.com;contato@minicidade.com; - ;26/01/2018 13:29:38;26/01/2020 00:00:00;03.735.926/0001-13;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Alemão;Alemã|Brasileira
EVA GONCALVES DO NASCIMENTO & CIA LTDA;Restaurante Girassol;03.771.388/0001-12;MICROEMPRESA;31/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;99265-000;RS;Santo Antônio do Palma; - ;Rua Angelo Perin, 367;;(54)3394-1023;gabrielabianchi10@gmail.com;gabrielabianchi10@gmail.com;https://www.facebook.com/Restaurante-Girassol-136710939807411/?ref=bookmarks;27/03/2019 17:34:34;27/03/2021 17:34:34;03.771.388/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol|Inglês;Cozinha regional|Italiana|Brasileira
CLAUDILENE DE ALMEIDA;Botequim Primeiro Gole;03.774.152/0001-30;MICROEMPRESA;25/04/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;37640-000;MG;Extrema; - ;Rua Antonio Onisto 04;casa;3435-1786;sandra3m@bragnet.com.br;sandra3m@bragnet.com.br; - ;18/06/2018 14:32:01;18/06/2020 14:32:01;03.774.152/0001-30;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional|Italiana
NATAL FRANCISCO DE FREITAS;LANCHONETE DA PRACA;03.781.761/0001-16;MICROEMPRESA;28/04/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;86455-000;PR;Joaquim Távora;Panorama;RUA MUNHOZ DA ROCHA ;700;(43)3559-3539;natalfreitas9@gmail.com;acejota.secretaria@gmail.com; - ;17/04/2019 08:32:11;17/04/2021 08:32:11;03.781.761/0001-16;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
MARIA A RIBEIRO QUERENCIA;RESTAURANTE ELLYTY;03.790.644/0001-19;MICROEMPRESA;11/04/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;87930-000;PR;Querência do Norte; - ;Avenida Norman Prochet;Hotel e Restaurante Ellity;(44)3462-2221;hotel_ellity@hotmail.com;hotel_ellity@hotmail.com; - ;26/02/2019 15:18:42;26/02/2021 15:18:42;03.790.644/0001-19;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
ARARAS HOTEL FAZENDA LTDA;HOTEL FAZENDA ARARAS;03.808.132/0001-32;MICROEMPRESA;29/02/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;73801-970;GO;Formosa;Centro;AC Formosa; - ;(61)3503-5011;contato@hotelfazendaararas.com.br;contato@hotelfazendaararas.com.br;www.hotelfazendaararas.com.br;06/12/2017 15:15:53;06/12/2019 00:00:00;03.808.132/0001-32;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
R & R EMPREENDIMENTOS FLORESTAIS LTDA;MIX CENTER BAT;03.808.692/0001-97;MICROEMPRESA;08/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;39670-000;MG;Itamarandiba; - ;AV JEQUITINHONHA;N 188;(38)3521-1197;mixcenterbat@gmail.com;mixcenterbat@gmail.com;https://www.hotelmixcenterbat.com.br/;28/08/2018 08:30:51;28/08/2020 08:30:51;03.808.692/0001-97;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Brasileira
EDISON MEDEIROS DA SILVA E CIA LTDA;PIZZARIAS TEREZA'S;03.809.166/0001-41;MICROEMPRESA;02/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;88054-100;SC;Florianópolis;Canasvieiras;Apóstolo Paschoal;- até 619/620;(48)3266-3266;edisonmds@gmail.com;edisonmds@gmail.com; - ;01/04/2019 09:59:16;01/04/2021 09:59:16;03.809.166/0001-41;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana|Brasileira|Cozinha regional
JOSE LUIZ E JOSANA RESTAURANTE LTDA;JR BANKET;03.812.726/0001-17;MICROEMPRESA;15/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;55815-140;PE;Carpina;São José;Padre Rocha; - ;(81)9713-3667;jr.bankett2018@gmail.com;jr.bankett2018@gmail.com; - ;30/10/2018 11:53:01;30/10/2020 11:53:01;03.812.726/0001-17;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
R. R. DO NASCIMENTO PENSAO;PENSAO JANGADA;03.826.032/0001-39;MICROEMPRESA;17/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69005-180;AM;Manaus;Centro;dos Andradas; - ;(92)3234-1517;hoteljangada473@outlook.com;hoteljangada473@outlook.com; - ;15/02/2019 14:46:49;15/02/2021 14:46:49;03.826.032/0001-39;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Cozinha regional
SHAK'S BAR E RESTAURANTE LTDA;SHAK'S BAR E RESTAURANTE LTDA ;03.826.316/0001-25;MICROEMPRESA;16/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ;Rua São Bento do sul, 360;;(47)3387-2526;ivocoringa@hotmail.com;ivocoringa@hotmail.com; - ;23/05/2019 08:08:22;23/05/2021 08:08:22;03.826.316/0001-25;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Alemão|Português;Alemã|Brasileira
ELIZABETH MARTINS TERRA;POUSADA DO SOBRADO;03.831.710/0001-51;MICROEMPRESA;17/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;96412-470;RS;Bagé;Getúlio Vargas;Zoroastro Lamotte; - ;(53)3242-2713;pousadadosobrado10@gmail.com;pousadadosobrado10@gmail.com; - ;04/06/2018 14:53:24;04/06/2020 14:53:24;03.831.710/0001-51;5611-2/01 - RESTAURANTES E SIMILARES;Bar;Empresário (Individual);Espanhol|Inglês;Cozinha regional
ESIDIO VITORAZZI;HOTEL E RESTAURANTE MATAILA;03.840.859/0001-05;MICROEMPRESA;19/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;78278-000;MT;Lambari D'Oeste; - ;Rua Barão de Melgaço;Em frente a praça municipal;(65)3228-1170;hotelmataila@hotmail.com;hotelmataila@hotmail.com; - ;05/06/2019 12:20:26;05/06/2021 12:20:26;03.840.859/0001-05;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Português;Cozinha regional
GERLESSON ROCHA FERREIRA;CARROSSEL TURISMO E VIAGENS;03.841.184/0001-00;MICROEMPRESA;18/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;57120-000;AL;Satuba; - ;Centro, 002;;(82)3266-1115;gerlesson@hotmail.com;gerlesson@hotmail.com; - ;08/01/2019 12:11:53;08/01/2021 12:11:53;03.841.184/0001-00;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Cozinha regional
SANTANA E SANTOS POUSADA E RESTAURANTE LTDA;MILENIU'S RESTAURANTE;03.852.211/0001-40;MICROEMPRESA;24/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;57460-000;AL;Piranhas; - ;Sem Logradouro; - ;(82)3686-1681;atendimento@milenius.com.br;atendimento@milenius.com.br; - ;30/04/2019 10:25:31;30/04/2021 10:25:31;03.852.211/0001-40;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Cozinha regional
O PACO RESTAURANTE EIRELI;O PAÇO RESTAURANTE;03.858.435/0001-60;EMPRESA DE PEQUENO PORTE;01/06/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69905-024;AC;Rio Branco;Capoeira;da Maternidade; - ;(68)3028-0001;tapiri@brturbo.com.br;tapiri@brturbo.com.br; - ;01/04/2019 11:32:52;01/04/2021 11:32:52;03.858.435/0001-60;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Espanhol;Brasileira
MAO TAI - ALIMENTOS LTDA;MAO TAI;03.866.536/0001-82;DEMAIS;03/06/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;41820-020;BA;Salvador;Caminho das Árvores;Tancredo Neves;- lado par;(71)3351-4030;ASF.FISCAL@GMAIL.COM;ASF.FISCAL@GMAIL.COM; - ;13/12/2018 12:52:21;13/12/2020 12:52:21;03.866.536/0001-82;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Chinesa
MARLENE GOMES DE VELLASCO;RESTAURANTE FLOR DE IPE ;03.874.957/0001-55;EMPRESA DE PEQUENO PORTE;12/06/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;76600-000;GO;Goiás; - ;Sem Logradouro; - ;(62)3372-1133;restauranteflordeipe@hotmail.com;restauranteflordeipe@hotmail.com; - ;07/12/2017 13:54:13;07/12/2019 00:00:00;03.874.957/0001-55;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
ELISA PALACE HOTEL LTDA;ELISA PALACE HOTEL;03.903.554/0001-97;MICROEMPRESA;28/06/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;75555-000;GO;Vicentinópolis; - ;MARGINAL FILOSTRO MACHADO ;;(64)3691-1293;elisapalace@hotmail.com;elisapalace@hotmail.com; - ;25/04/2019 17:01:48;25/04/2021 17:01:48;03.903.554/0001-97;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Brasileira
AMAZON JUNGLE CRUISE NAVEGACAO E TURISMO LTDA;IBEROSTAR GRAND AMAZON;03.911.760/0001-49;DEMAIS;05/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69005-050;AM;Manaus;Centro;Marquês de Santa Cruz; - ;(92)2212-9900;amaad1@iberostar.com;amaad1@iberostar.com; - ;19/06/2018 10:07:30;19/06/2020 10:07:30;03.911.760/0001-49;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Espanhol;Brasileira
ESCARIZ COMERCIO DE ALIMENTOS LTDA;Escariz com;03.914.414/0001-14;MICROEMPRESA;03/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;12327-510;SP;Jacareí;Jardim Paraíba;Luiz Simon; - ;(12)3951-8079;casademassas@gmail.com;casademassas@gmail.com; - ;11/03/2019 12:01:48;11/03/2021 12:01:48;03.914.414/0001-14;5611-2/01 - RESTAURANTES E SIMILARES;Cafeteria;Sociedade Empresária Limitada; - ;Brasileira
M.A.A. FRANCO RODRIGUES;CONVENIÊNCIA VALE DA SERRA;03.921.524/0001-03;EMPRESA DE PEQUENO PORTE;07/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;78600-000;MT;Barra do Garças; - ;AV ANA ISABEL BARBOSA AGUIAR 1552-a; - ;(66)3401-2009;valedaserra@uol.com.br;valedaserra@uol.com.br; - ;18/04/2019 09:54:08;18/04/2021 09:54:08;03.921.524/0001-03;5611-2/01 - RESTAURANTES E SIMILARES;Cafeteria;Empresário (Individual); - ;Brasileira
AQUI MUDAS LTDA;THALLUS;03.943.570/0001-03;MICROEMPRESA;27/06/2000;Em Implantação;Restaurante, Cafeteria, Bar e Similares;89760-000;SC;Itá; - ;Avenida Tancredo Neves;;(49)9926-9545;AQUI@AQUI.AGR.BR;AQUI@AQUI.AGR.BR;www.thallus.agr.br;02/10/2018 14:45:01;02/10/2020 14:45:01;03.943.570/0001-03;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Cafeteria;Sociedade Empresária Limitada;Inglês|Espanhol; - 
NARA L DUARTE BASTOS;PADARIA E CONFEITARIA RIO BAHIA;03.989.808/0001-31;MICROEMPRESA;17/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;39835-000;MG;Campanário; - ;Largo da Independência, 61;;(33)9992-0426;turismo@campanario.mg.gov.br;turismo@campanario.mg.gov.br; - ;25/04/2018 16:38:54;25/04/2020 16:38:54;03.989.808/0001-31;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual;Português;Brasileira
VALDEMAR CAVALCANTE PESSOA;RESTAURANTE E TURISMO MARANA;03.990.076/0001-08;MICROEMPRESA;13/06/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;57210-000;AL;Piaçabuçu; - ;POVOADO MANDIM;SN POVOADO MANDIM;(82)9321-4526;valdemar.cavalcante@hotmail.com;valdemar.cavalcante@hotmail.com; - ;26/12/2018 10:52:59;26/12/2020 10:52:59;03.990.076/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
PIZZARIA AVIARELLA LTDA;PIZZARIA AVIARELLA;04.034.191/0001-63;MICROEMPRESA;01/09/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;78710-861;MT;Rondonópolis;Vila Marinópolis;Fernando Corrêa da Costa; - ;(66)3421-7410;fclenzi@msn.com;fclenzi@msn.com; - ;23/05/2018 18:05:51;23/05/2020 18:05:51;04.034.191/0001-63;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Italiana
LIV IN CAFE EIRELI;LIV'IN CAFE;04.070.584/0001-22;MICROEMPRESA;27/09/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;88502-070;SC;Lages;Centro;Caetano Vieira da Costa;- até 398/399;(49)3018-0609;LIVINCAFELAGES@GMAIL.COM;LIVINCAFELAGES@GMAIL.COM; - ;29/05/2019 19:05:04;29/05/2021 19:05:04;04.070.584/0001-22;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Cafeteria;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Brasileira
INACIOS RESTAURANTE LTDA;INACIOS RESTAURANTE LTDA;04.076.345/0001-80;EMPRESA DE PEQUENO PORTE;03/03/1977;Em Operação;Restaurante, Cafeteria, Bar e Similares;69908-680;AC;Rio Branco;Loteamento Santa Helena;Eródis; - ;(68)3211-7100;get@irmaospinheiro.com.br;get@irmaospinheiro.com.br; - ;01/04/2019 11:27:47;01/04/2021 11:27:47;04.076.345/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol;Brasileira
RESTAURANTE NOVA IORQUI EIRELI;RESTAURANTE ""NOVA IORQU""I"""";04.088.154/0001-38;MICROEMPRESA;10/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;11630-000;SP;Ilhabela; - ;AV MARIO COVAS JUNIOR, 18322;LADO SUL ILHABELA FIM DO ASFALTO;(12)3894-1833;tuca@novaiorqui.com.br;novaiorquiilhabela@gmail.com;http://novaiorqui.com.br;28/05/2018 13:25:28;28/05/2020 13:25:28;04.088.154/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Cozinha regional|Brasileira
POUSADA URIKANA LTDA;UrikanaBoutique Hotel;04.094.511/0001-70;EMPRESA DE PEQUENO PORTE;11/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;25973-360;RJ;Teresópolis;Posse;Ibiporanga; - ;(21)2741-4700;financeiro@urikana.com.br;financeiro@urikana.com.br; - ;03/01/2019 10:40:51;03/01/2021 10:40:51;04.094.511/0001-70;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
A. M. DE BONI;RESTAURANTE E HOTEL SÃO JOSÉ;04.095.843/0001-70;MICROEMPRESA;04/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69922-000;AC;Capixaba; - ;Sem Logradouro; - ;(68)8424-6517;ingridacre2010@hotmail.com;ingridacre2010@hotmail.com; - ;21/12/2017 14:52:55;21/12/2019 00:00:00;04.095.843/0001-70;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Espanhol;Cozinha regional
YOSHIKAI RESTAURANTE LTDA;AGUA DOCE CACHAÇARIA;04.095.918/0001-12;MICROEMPRESA;13/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;37062-650;MG;Varginha;Santa Luiza;Salum Assad David; - ;(35)3214-4993;varginha@aguadoce.com.br;varginha@aguadoce.com.br;www.aguadoce.com.br;11/06/2018 16:51:52;11/06/2020 16:51:52;04.095.918/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Japonês;Brasileira
NF GASTRONOMIA EIRELI;OUVERNEY GASTRONOMIA;04.108.516/0001-05;MICROEMPRESA;18/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;28615-315;RJ;Nova Friburgo;Mury;Walter Machado Thedin; - ;(22)9985-7781;ouverneyfriburgo@gmail.com;ouverneyfriburgo@gmail.com; - ;25/06/2019 15:55:21;25/06/2021 15:55:21;04.108.516/0001-05;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Alemã|Americana|Cozinha regional
MARIA APARECIDA DE CARVALHO BAR E RESTAURANTE;BAR DO HELIO;04.110.402/0001-08;MICROEMPRESA;10/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;23968-000;RJ;Angra dos Reis;Camboatã;Sem Logradouro; - ;(24)3365-3904;beatrizmiguel21@gmail.com;beatrizmiguel21@gmail.com; - ;11/01/2019 10:39:48;11/01/2021 10:39:48;04.110.402/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Inglês;Brasileira
LINDAURA VIANA;RESTAURANTE E HOTEL VENEZA;04.111.274/0001-09;DEMAIS;11/10/1971;Em Operação;Restaurante, Cafeteria, Bar e Similares;69930-000;AC;Xapuri; - ;Sem Logradouro; - ;(68)8426-4504;cleitonxapuri@hotmail.com;cleitonxapuri@hotmail.com; - ;21/12/2017 13:23:07;21/12/2019 00:00:00;04.111.274/0001-09;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Espanhol;Cozinha regional
SOLANGE DE FATIMA DRUCHAK;RESTAURANTE E LANCHONETE TIA LUIZA;04.112.062/0001-46;MICROEMPRESA;26/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;85170-000;PR;Pinhão; - ;Rua XV de Dezembro 02;Trevo secundário  ;(42)9992-0899;luiza_delle6@hotmail.com;druchak@bol.com.br; - ;16/05/2018 16:09:36;16/05/2020 16:09:36;04.112.062/0001-46;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
V M COMERCIO IMPORTACAO E EXPORTACAO LTDA;RESTAURANTE MANÁ;04.112.793/0001-91;MICROEMPRESA;22/12/1978;Em Operação;Restaurante, Cafeteria, Bar e Similares;69922-000;AC;Capixaba; - ;Sem Logradouro; - ;(68)3234-1009;wa.yngle@uol.com.br;wa.yngle@uol.com.br; - ;01/03/2018 11:15:00;01/03/2020 00:00:00;04.112.793/0001-91;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
PIZZARIA AGUA NA BOCA LTDA;PIZZARIA AGUA NA BOCA;04.143.059/0001-90;MICROEMPRESA;27/09/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;59900-000;RN;Pau dos Ferros; - ;Centro;;(84)3351-2702;aguanabocapdf@gmail.com;eriosvaldodiniz@gmail.com;www.instagram/aguanabocapdf;11/03/2019 12:48:43;11/03/2021 12:48:43;04.143.059/0001-90;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Italiana|Japonesa
RANCHO DO PEIXE LTDA;RANCHO DO PEIXE;04.144.501/0001-00;MICROEMPRESA;01/11/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;35460-000;MG;Brumadinho; - ;Rua Atônio Carlos de Oliveira, 07 - Palhano;Distrito de Piedade do Paraopeba;(31)3575-6013;ranchodopeixe@gmail.com;ranchodopeixe@gmail.com;www.restauranteranchodopeixe.com.br;02/04/2018 12:26:58;02/04/2020 12:26:58;04.144.501/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Brasileira
SERVICO SOCIAL DO COMERCIO - SESC;SESC TURISMO;04.155.096/0003-80;DEMAIS;26/12/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;65065-420;MA;São Luís;Olho D'Água;São Carlos;S/N;(98)3215-1500;turismosocial@ma.sesc.com.br;nutricaosescma@yahoo.com;www.sescma.com.br;17/07/2018 14:05:42;17/07/2020 14:05:42;04.155.096/0003-80;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Serviço Social Autônomo; - ;Brasileira|Cozinha regional
