Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Tipo de Atividade;Natureza Jurídica;Línguas;Especialidades
BENILDE INEZ LUCIO SCALABRIN - EPP;RESTAURANTE E PIZZARIA CHOPINHO;03.255.668/0001-78;EMPRESA DE PEQUENO PORTE;28/01/1987;Em Operação;Restaurante, Cafeteria, Bar e Similares;78640-000;MT;Canarana; - ;Sem Logradouro; - ;(66)3478-1388;eduardochopinho@gmail.com;eduardochopinho@gmail.com; - ;21/11/2016 17:30:26;21/11/2018 00:00:00;03.255.668/0001-78;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
RISTORANTE IL CAMINO EIRELI;RISTORANTE IL CAMINO EIRELI - EPP;03.257.681/0001-66;EMPRESA DE PEQUENO PORTE;01/07/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;88865-000;SC;Nova Veneza; - ;Sem Logradouro; - ;(48)3436-1018;lilifefe.da@icloud.com;lilifefe.da@icloud.com; - ;21/08/2017 16:30:18;21/08/2019 00:00:00;03.257.681/0001-66;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Italiana
RESTAURANTE SIEDLERTAL LTDA;RESTAURANTE SIEDLERTAL;03.317.577/0001-10;EMPRESA DE PEQUENO PORTE;02/08/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ;Sem Logradouro; - ;(47)3387-2455;siedlertal@siedlertal.com.br;siedlertal@siedlertal.com.br; - ;25/08/2017 16:26:24;25/08/2019 00:00:00;03.317.577/0001-10;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Alemão;Alemã
FERRADURA RESORT BUZIOS LTDA;FERRADURA PRIVATE;03.339.697/0002-07;EMPRESA DE PEQUENO PORTE;23/09/2003;Em Operação;Restaurante, Cafeteria, Bar e Similares;28950-000;RJ;Armação dos Búzios; - ;RUA E -I S/N Q E -I LOTE 09 FERRADURA ;;(21)2219-3520;gerencia@ferradurahotel.com.br;gerencia@ferradurahotel.com.br;www.ferradurahotel.com.br;12/07/2018 11:52:14;12/07/2020 11:52:14;03.339.697/0002-07;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Espanhol;Brasileira
MARIA SUELY SOUZA JARDIM;RESTAURANTE PANELA DE BARRO;03.369.740/0001-98;MICROEMPRESA;24/08/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;39600-000;MG;Araçuaí; - ;Sem Logradouro; - ;(33)3731-1518;mariasuelyjardim@yahoo.com.br;mariasuelyjardim@yahoo.com.br; - ;06/02/2017 11:09:56;06/02/2019 00:00:00;03.369.740/0001-98;5611-2/01 - RESTAURANTES E SIMILARES; - ;Empresário Individual; - ; - 
GRINGS & GRINGS LTDA;POUSADA E RESTAURANTE FELIX;03.377.148/0001-38;MICROEMPRESA;26/08/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;95150-000;RS;Nova Petrópolis; - ;Avenida 15 de Novembro, n° 4490;Bairro Piá;(54)3281-9330;contato@pousadafelix.com.br;contato@pousadafelix.com.br;www.pousadafelix.com.br;19/04/2018 12:24:01;19/04/2020 12:24:01;03.377.148/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Cozinha regional
RESTAURANTE RECANTO DOS PESCADORES DE TERESOPOLIS EIRELI;RECANTO DOS PESCADORES;03.415.979/0001-57;DEMAIS;24/09/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;25963-080;RJ;Teresópolis;Várzea;Feliciano Sodré; - ;(21)2742-9988;recantodospescadores.tere@gmail.com;recantodospescadores.tere@gmail.com;www.recantodospescadores.com.br;01/11/2017 12:02:11;01/11/2019 00:00:00;03.415.979/0001-57;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Inglês;Brasileira
MOACIR LUIZ COSTENARO;CHALE COLONIAL;03.417.013/0001-59;EMPRESA DE PEQUENO PORTE;28/09/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;84400-000;PR;Prudentópolis; - ;Br 373 km261 262;interior;(42)3446-3500;chalecostenaro@yahoo.com.br;chalecostenaro@yahoo.com.br; - ;07/05/2018 09:15:49;07/05/2020 09:15:49;03.417.013/0001-59;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Português;Cozinha regional|Brasileira
CARVALHO & SOUZA LTDA;COMPLEXO 14 BIS;03.418.070/0001-52;MICROEMPRESA;09/09/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;69918-340;AC;Rio Branco;Nova Estação;São Sebastião;- de 501/502 ao fim;(68)3221-1940;complexo14bis@uol.com.br;complexo14bis@uol.com.br; - ;22/10/2018 12:41:56;22/10/2020 12:41:56;03.418.070/0001-52;5611-2/01 - RESTAURANTES E SIMILARES;Bar;Sociedade Empresária Limitada;Espanhol;Brasileira
TRAMONTO RESTAURANTE E CAFE EIRELI;TRAMONTO RESTAURANTE;03.447.552/0001-30;MICROEMPRESA;24/08/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;88865-000;SC;Nova Veneza; - ;Sem Logradouro; - ;(48)3436-5017;tramontorestaurante@hotmail.com;tramontorestaurante@hotmail.com; - ;21/08/2017 17:36:18;21/08/2019 00:00:00;03.447.552/0001-30;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Italiano;Italiana
ROMA EMPREENDIMENTOS E TURISMO LTDA;THERMAS DIROMA HOTEL;03.465.317/0001-91;DEMAIS;08/12/1986;Em Operação;Restaurante, Cafeteria, Bar e Similares;75690-000;GO;Caldas Novas; - ;Rua São Cristovão ;N° 1.110;(64)3455-9393;adm@diroma.com.br;adm@diroma.com.br;www.diroma.com.br;23/07/2018 08:33:39;23/07/2020 08:33:39;03.465.317/0001-91;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
ROMA EMPREENDIMENTOS E TURISMO LTDA;ROMA EMPREENDIMENTOS E TURISMO;03.465.317/0002-72;DEMAIS;01/07/1997;Em Operação;Restaurante, Cafeteria, Bar e Similares;75690-000;GO;Caldas Novas; - ;Rua São Cristovão ;N° 805;(64)3453-1586;adm@diroma.com.br;adm@diroma.com.br;WWW.DIROMA.COM.BR;10/07/2018 08:10:44;10/07/2020 08:10:44;03.465.317/0002-72;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
OJJ ECOTURISMO LTDA;OJJ ECOTURISMO;03.496.536/0002-19;DEMAIS;25/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;72980-000;GO;Pirenópolis; - ;Sem Logradouro; - ;(61)9949-1026;frajoso@terra.com.br;frajoso@terra.com.br; - ;14/11/2017 11:43:56;14/11/2019 00:00:00;03.496.536/0002-19;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
PLANET DUNAS RESTAURANTE E PIZZARIA LTDA;PLANET DUNAS RESTAURANTE E PIZZARIA;03.497.178/0001-88;MICROEMPRESA;09/11/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;61700-000;CE;Aquiraz; - ;Sem Logradouro; - ;(85)3361-7072;info@planetdunas.com;info@planetdunas.com;www.planetdunas.com;23/04/2018 10:34:50;23/04/2020 10:34:50;03.497.178/0001-88;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Italiano;Brasileira|Italiana
CHURRASCARIA TORDILHO NEGRO LTDA;TORDILHO NEGRO;03.527.642/0001-31;EMPRESA DE PEQUENO PORTE;27/10/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;13231-600;SP;Campo Limpo Paulista;Chácara Lagoa Branca;Benedito Geraldo Gonçalves; - ;(11)4702-2360;churrascariatordilhonegro@yahoo.com.br;churrascariatordilhonegro@yahoo.com.br; - ;09/11/2017 11:18:47;09/11/2019 00:00:00;03.527.642/0001-31;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
CLUBE DE CAMPO CACHOEIRA NINHO DA AGUIA LTDA;NINHO DA AGUIA;03.532.941/0001-64;MICROEMPRESA;01/12/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;37514-000;MG;Delfim Moreira; - ;Sem Logradouro; - ;(35)9998-2216;tony_maciell@yahoo.com.br;tony_maciell@yahoo.com.br;ninhodaaguia.tur.br;04/06/2018 14:38:14;04/06/2020 14:38:14;03.532.941/0001-64;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
JAI SALES DO NASCIMENTO;PASTELARIA DO JAIR;03.539.547/0001-58;MICROEMPRESA;07/10/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;69960-000;AC;Feijó; - ;Sem Logradouro; - ;(68)3223-2100;jairsales3@hotmail.com;jairsales3@hotmail.com; - ;10/10/2016 13:00:56;10/10/2018 00:00:00;03.539.547/0001-58;5611-2/01 - RESTAURANTES E SIMILARES;Cafeteria;Empresário (Individual); - ;Brasileira
RESTAURANTE MAXIMO LTDA;RESTAURANTE MAXIMO'S;03.558.599/0001-71;MICROEMPRESA;18/11/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;79800-021;MS;Dourados;Centro;Weimar Gonçalves Torres; - ;(67)3421-9781;contato@restaurantemaximos.com.br;contato@restaurantemaximos.com.br;www.restaurantemaximos.com.br;18/07/2018 10:34:56;18/07/2020 10:34:56;03.558.599/0001-71;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
SPAR SAO PAULO ANTIGO RESTAURANTE EIRELI;SAO PAULO ANTIGO RETAURANTE;03.562.285/0001-42;EMPRESA DE PEQUENO PORTE;10/12/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;06501-035;SP;Santana de Parnaíba;Centro;Álvaro Luís do Vale; - ;(11)4154-2726;SPAR@SAOPAULOANTIGO.COM.BR;SPAR@SAOPAULOANTIGO.COM.BR;www.saopauloantigo.com.br;29/03/2018 08:20:25;29/03/2020 08:20:25;03.562.285/0001-42;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Português|Inglês;Brasileira
Z. A. CLARO - SEVERINIA;CASA DO PAO DE QUEIJO;03.567.058/0001-00;MICROEMPRESA;16/12/1999;Em Operação;Restaurante, Cafeteria, Bar e Similares;14735-000;SP;Severínia; - ;Sem Logradouro; - ;(17)3817-1532;escprescont@hotmail.com;escprescont@hotmail.com; - ;05/04/2017 13:55:39;05/04/2019 00:00:00;03.567.058/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário (Individual); - ;Cozinha regional
J. SUMAR COMERCIO E SERVICOS LTDA;J. SUMAR;03.598.592/0001-83;MICROEMPRESA;19/01/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;85980-000;PR;Guaíra; - ;almirante tamandare 755;;(44)9895-4964;susanealves@hotmail.com;susanealves@hotmail.com; - ;06/08/2018 10:25:43;06/08/2020 10:25:43;03.598.592/0001-83;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Espanhol;Brasileira
HERMES LIMA HOTEL;RESTAURANTE E LANCHONETE ÁGUAS DO MANSO;03.600.811/0002-00;MICROEMPRESA;01/08/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;78690-000;MT;Nova Xavantina; - ;Sem Logradouro; - ;(66)3438-3410;aguasdomansonxa@gmail.com;aguasdomansonxa@gmail.com; - ;18/01/2018 16:06:09;18/01/2020 00:00:00;03.600.811/0002-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
PORTO BELLO HOSPEDAGEM E ALIMENTACAO LTDA;BENVENUTO PALACE HOTEL;03.608.368/0001-25;EMPRESA DE PEQUENO PORTE;25/01/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;35010-151;MG;Governador Valadares;Centro;Minas Gerais; - ;(33)3278-9705;benvenuto@benvenutopalacehotel.com.br;benvenuto@benvenutopalacehotel.com.br;www.benvenutopalacehotel.com.br;25/05/2017 13:30:46;25/05/2019 00:00:00;03.608.368/0001-25;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
S. D. ROCHA;LANCHONETE E  CAFÉ DA MANHÃ NATURALÍSSIMA;03.616.785/0001-10;MICROEMPRESA;25/01/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69980-000;AC;Cruzeiro do Sul; - ;Sem Logradouro; - ;(68)3322-2570;tenvander@hotmail.com;tenvander@hotmail.com; - ;24/08/2018 00:49:13;24/08/2020 00:49:13;03.616.785/0001-10;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
TOGAMI E GONDIM LTDA;TOGAMI E GONDIM LTDA - ME;03.685.705/0001-88;MICROEMPRESA;01/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;89460-000;SC;Canoinhas; - ;Sem Logradouro; - ;(47)3622-4284;jtogami@hotmail.com;jtogami@hotmail.com; - ;03/02/2017 11:48:23;03/02/2019 00:00:00;03.685.705/0001-88;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
ROMILDA PEREIRA GOMES;TREVO HOTEL E RESTAURANTE FOGAO DE LENHA;03.698.829/0001-06;MICROEMPRESA;17/02/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69800-000;AM;Humaitá; - ;Sem Logradouro; - ;(97)9811-2625;romildatrevohotel@hotmail.com;romildatrevohotel@hotmail.com; - ;18/05/2017 11:28:14;18/05/2019 00:00:00;03.698.829/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
MK COM RCIO DE COMEST VEIS EIRELI;RESTAURANTE TAKÊ;03.700.696/0001-57;MICROEMPRESA;20/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;57036-550;AL;Maceió;Jatiúca;Engenheiro Paulo Brandão Nogueira; - ;(82)3337-0253;elizabete@turismoprime.com.br;elizabete@turismoprime.com.br;WWW.RESTAURANTETAKE.COM.BR;18/10/2017 10:50:50;18/10/2019 00:00:00;03.700.696/0001-57;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Espanhol;Japonesa
TABERNA PORTUGUESA LTDA;POUSADA E RESTAURANTE TABERNA PORTUGUESA;03.715.194/0001-08;MICROEMPRESA;23/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;32900-000;MG;Igarapé; - ;Rua Rio Manso;1426 Residencial Vista da Serra;(31)9954-7408;TABERNAPORTUGUESAMG@GMAIL.COM;TABERNAPORTUGUESAMG@GMAIL.COM;https://www.facebook.com/tabernaportuguesaigarape/;28/06/2018 08:12:04;28/06/2020 08:12:04;03.715.194/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português|Inglês|Francês;Brasileira|Portuguesa|Francesa
LINDENDORF EMPREENDIMENTOS TURISTICOS LTDA;LINDENDORF EMPREENDIMENTOS TURISTICOS LTDA - EPP;03.735.926/0001-13;EMPRESA DE PEQUENO PORTE;20/03/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;89650-000;SC;Treze Tílias; - ;Sem Logradouro; - ;(49)3537-0658;contato@minicidade.com;contato@minicidade.com; - ;26/01/2018 13:29:38;26/01/2020 00:00:00;03.735.926/0001-13;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Alemão;Alemã|Brasileira
CLAUDILENE DE ALMEIDA;Botequim Primeiro Gole;03.774.152/0001-30;MICROEMPRESA;25/04/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;37640-000;MG;Extrema; - ;Rua Antonio Onisto 04;casa;3435-1786;sandra3m@bragnet.com.br;sandra3m@bragnet.com.br; - ;18/06/2018 14:32:01;18/06/2020 14:32:01;03.774.152/0001-30;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional|Italiana
ARARAS HOTEL FAZENDA LTDA;HOTEL FAZENDA ARARAS;03.808.132/0001-32;MICROEMPRESA;29/02/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;73801-970;GO;Formosa;Centro;AC Formosa; - ;(61)3503-5011;contato@hotelfazendaararas.com.br;contato@hotelfazendaararas.com.br;www.hotelfazendaararas.com.br;06/12/2017 15:15:53;06/12/2019 00:00:00;03.808.132/0001-32;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
R & R EMPREENDIMENTOS FLORESTAIS LTDA;MIX CENTER BAT;03.808.692/0001-97;MICROEMPRESA;08/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;39670-000;MG;Itamarandiba; - ;AV JEQUITINHONHA;N 188;(38)3521-1197;mixcenterbat@gmail.com;mixcenterbat@gmail.com;https://www.hotelmixcenterbat.com.br/;28/08/2018 08:30:51;28/08/2020 08:30:51;03.808.692/0001-97;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Brasileira
ELIZABETH MARTINS TERRA;POUSADA DO SOBRADO;03.831.710/0001-51;MICROEMPRESA;17/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;96412-470;RS;Bagé;Getúlio Vargas;Zoroastro Lamotte; - ;(53)3242-2713;pousadadosobrado10@gmail.com;pousadadosobrado10@gmail.com; - ;04/06/2018 14:53:24;04/06/2020 14:53:24;03.831.710/0001-51;5611-2/01 - RESTAURANTES E SIMILARES;Bar;Empresário (Individual);Espanhol|Inglês;Cozinha regional
SANTANA E SANTOS POUSADA E RESTAURANTE LTDA  - ME;MILENIU'S RESTAURANTE;03.852.211/0001-40;MICROEMPRESA;24/05/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;57460-000;AL;Piranhas; - ;Sem Logradouro; - ;(82)3686-1681;atendimento@milenius.com.br;atendimento@milenius.com.br; - ;04/05/2017 14:14:46;04/05/2019 00:00:00;03.852.211/0001-40;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
O PACO RESTAURANTE EIRELI;O PAÇO RESTAURANTE;03.858.435/0001-60;EMPRESA DE PEQUENO PORTE;01/06/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69905-024;AC;Rio Branco;Capoeira;da Maternidade; - ;(68)3028-0001;tapiri@brturbo.com.br;tapiri@brturbo.com.br; - ;19/06/2017 13:10:21;19/06/2019 00:00:00;03.858.435/0001-60;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Espanhol;Brasileira
MARLENE GOMES DE VELLASCO;RESTAURANTE FLOR DE IPE ;03.874.957/0001-55;EMPRESA DE PEQUENO PORTE;12/06/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;76600-000;GO;Goiás; - ;Sem Logradouro; - ;(62)3372-1133;restauranteflordeipe@hotmail.com;restauranteflordeipe@hotmail.com; - ;07/12/2017 13:54:13;07/12/2019 00:00:00;03.874.957/0001-55;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
AMAZON JUNGLE CRUISE NAVEGACAO E TURISMO LTDA;IBEROSTAR GRAND AMAZON;03.911.760/0001-49;DEMAIS;05/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69005-050;AM;Manaus;Centro;Marquês de Santa Cruz; - ;(92)2212-9900;amaad1@iberostar.com;amaad1@iberostar.com; - ;19/06/2018 10:07:30;19/06/2020 10:07:30;03.911.760/0001-49;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Espanhol;Brasileira
VALE DA SERRA ALIMENTOS E BEBIDAS LTDA;CONVENIÊNCIA VALE DA SERRA;03.921.524/0001-03;EMPRESA DE PEQUENO PORTE;07/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;78600-000;MT;Barra do Garças; - ;Sem Logradouro; - ;(66)3401-2009;valedaserra@uol.com.br;valedaserra@uol.com.br; - ;18/04/2017 17:37:45;18/04/2019 00:00:00;03.921.524/0001-03;5611-2/01 - RESTAURANTES E SIMILARES;Cafeteria;Sociedade Empresária Limitada; - ;Brasileira
NARA L DUARTE BASTOS;PADARIA E CONFEITARIA RIO BAHIA;03.989.808/0001-31;MICROEMPRESA;17/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;39835-000;MG;Campanário; - ;Largo da Independência, 61;;(33)9992-0426;turismo@campanario.mg.gov.br;turismo@campanario.mg.gov.br; - ;25/04/2018 16:38:54;25/04/2020 16:38:54;03.989.808/0001-31;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual;Português;Brasileira
TAPIRI COMERCIO DE ALIMENTOS EIRELI;RESTAURANTE DO AEROPORTO;04.005.997/0001-23;DEMAIS;17/09/1973;Em Operação;Restaurante, Cafeteria, Bar e Similares;69920-310;AC;Rio Branco;Loteamento Vila Maria;BR-364; - ;(68)3211-1067;tapiri@brturbo.com.br;tapiri@brturbo.com.br; - ;19/06/2017 17:06:27;19/06/2019 00:00:00;04.005.997/0001-23;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Espanhol|Inglês;Brasileira
PIZZARIA AVIARELLA LTDA;PIZZARIA AVIARELLA;04.034.191/0001-63;MICROEMPRESA;01/09/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;78710-861;MT;Rondonópolis;Vila Marinópolis;Fernando Corrêa da Costa; - ;(66)3421-7410;fclenzi@msn.com;fclenzi@msn.com; - ;23/05/2018 18:05:51;23/05/2020 18:05:51;04.034.191/0001-63;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Italiana
INACIOS RESTAURANTE LTDA;INACIOS RESTAURANTE LTDA;04.076.345/0001-80;EMPRESA DE PEQUENO PORTE;03/03/1977;Em Operação;Restaurante, Cafeteria, Bar e Similares;69908-680;AC;Rio Branco;Loteamento Santa Helena;Eródis; - ;(68)3211-7100;get@irmaospinheiro.com.br;get@irmaospinheiro.com.br; - ;19/06/2017 17:10:01;19/06/2019 00:00:00;04.076.345/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol;Brasileira
RESTAURANTE NOVA IORQUI EIRELI;RESTAURANTE ""NOVA IORQU""I"""";04.088.154/0001-38;MICROEMPRESA;10/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;11630-000;SP;Ilhabela; - ;AV MARIO COVAS JUNIOR, 18322;LADO SUL ILHABELA FIM DO ASFALTO;(12)3894-1833;tuca@novaiorqui.com.br;novaiorquiilhabela@gmail.com;http://novaiorqui.com.br;28/05/2018 13:25:28;28/05/2020 13:25:28;04.088.154/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Cozinha regional|Brasileira
A. M. DE BONI;RESTAURANTE E HOTEL SÃO JOSÉ;04.095.843/0001-70;MICROEMPRESA;04/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;69922-000;AC;Capixaba; - ;Sem Logradouro; - ;(68)8424-6517;ingridacre2010@hotmail.com;ingridacre2010@hotmail.com; - ;21/12/2017 14:52:55;21/12/2019 00:00:00;04.095.843/0001-70;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Espanhol;Cozinha regional
YOSHIKAI RESTAURANTE LTDA;AGUA DOCE CACHAÇARIA;04.095.918/0001-12;MICROEMPRESA;13/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;37062-650;MG;Varginha;Santa Luiza;Salum Assad David; - ;(35)3214-4993;varginha@aguadoce.com.br;varginha@aguadoce.com.br;www.aguadoce.com.br;11/06/2018 16:51:52;11/06/2020 16:51:52;04.095.918/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês|Japonês;Brasileira
MARIA APARECIDA DE CARVALHO BAR E RESTAURANTE;BAR DO HELIO;04.110.402/0001-08;MICROEMPRESA;10/07/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;23968-000;RJ;Angra dos Reis; - ;Sem Logradouro; - ;(24)3365-3904;beatrizmiguel21@gmail.com;beatrizmiguel21@gmail.com; - ;11/01/2017 10:29:47;11/01/2019 00:00:00;04.110.402/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Inglês;Brasileira
LINDAURA VIANA;RESTAURANTE E HOTEL VENEZA;04.111.274/0001-09;DEMAIS;11/10/1971;Em Operação;Restaurante, Cafeteria, Bar e Similares;69930-000;AC;Xapuri; - ;Sem Logradouro; - ;(68)8426-4504;cleitonxapuri@hotmail.com;cleitonxapuri@hotmail.com; - ;21/12/2017 13:23:07;21/12/2019 00:00:00;04.111.274/0001-09;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Espanhol;Cozinha regional
SOLANGE DE FATIMA DRUCHAK;RESTAURANTE E LANCHONETE TIA LUIZA;04.112.062/0001-46;MICROEMPRESA;26/10/2000;Em Operação;Restaurante, Cafeteria, Bar e Similares;85170-000;PR;Pinhão; - ;Rua XV de Dezembro 02;Trevo secundário  ;(42)9992-0899;luiza_delle6@hotmail.com;druchak@bol.com.br; - ;16/05/2018 16:09:36;16/05/2020 16:09:36;04.112.062/0001-46;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
V M COMERCIO IMPORTACAO E EXPORTACAO LTDA;RESTAURANTE MANÁ;04.112.793/0001-91;MICROEMPRESA;22/12/1978;Em Operação;Restaurante, Cafeteria, Bar e Similares;69922-000;AC;Capixaba; - ;Sem Logradouro; - ;(68)3234-1009;wa.yngle@uol.com.br;wa.yngle@uol.com.br; - ;01/03/2018 11:15:00;01/03/2020 00:00:00;04.112.793/0001-91;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
